horse_id,horse_name,sire_id,sire_name,dam_id,dam_name,grandsire_id,grandsire_name,dam_sire_id,dam_sire_name
0001174143,ショウナンアンセム,0000325200,ジャングルポケット,0001046452,ヴォラドーレス,0000161740,トニービン(IRE),0000615577,クロフネ(USA)
0000325977,ショウナンカンプ,0000225628,サクラバクシンオー,0000221622,ショウナングレイス,0000145106,サクラユタカオー,0000333593,ラツキーソブリン(USA)
0000742742,ショウナンパントル,0000333862,サンデーサイレンス(USA),0000439463,バブルウイングス(FR),0000335154,Halo(USA),0000341850,In The Wings(GB)
0001140190,ショウナンパンドラ,0000742976,ディープインパクト,0000798372,キューティゴールド,0000333862,サンデーサイレンス(USA),0000362799,フレンチデピュティ(USA)
0001096795,ショウナンマイティ,0000324971,マンハッタンカフェ,0000897683,ラグジャリー(USA),0000333862,サンデーサイレンス(USA),0000337102,Storm Cat(USA)
0000757454,ショウナンラノビア,0000362799,フレンチデピュティ(USA),0000284038,ショウナンアクシア,0000338072,Deputy Minister(CAN),0000333887,ヘクタープロテクター(USA)
0000799220,ショウワモダン,0000298391,エアジハード,0000233155,ユメシバイ,0000145106,サクラユタカオー,0000161740,トニービン(IRE)
0000616546,シルクフェイマス,0000256512,マーベラスサンデー,0000284826,セイントセーラ,0000333862,サンデーサイレンス(USA),0000336202,Caerleon(USA)
0000991434,シルクフォーチュン,0000619768,ゴールドアリュール,0000310552,シルクエスペランサ(USA),0000333862,サンデーサイレンス(USA),0000182482,Alwuhush(USA)
0000991364,シルクメビウス,0000286968,ステイゴールド,0000309752,チャンネルワン,0000333862,サンデーサイレンス(USA),0000337441,ポリッシュネイビー(USA)
0001168532,シンキングダンサー,0001099904,コンデュイット(IRE),0000702733,スプリングボード,0000745340,Dalakhani(IRE),0000182480,アサティス(USA)
0001155420,シングウィズジョイ,0000324971,マンハッタンカフェ,0000883932,シングライクバード,0000333862,サンデーサイレンス(USA),0000700008,シンボリクリスエス(USA)
0001188500,シングンマイケル,0000328881,シングンオペラ,0000884785,ジェヴォーナ,0000339572,オペラハウス(GB),0000207623,トウカイテイオー
0000703582,シンコールビー,0000243723,サクラローレル,0000383780,ダズリンデセプション(CAN),0000337286,Rainbow Quest(USA),0000337102,Storm Cat(USA)
0001171890,シンハライト,0000742976,ディープインパクト,0000876771,シンハリーズ(GB),0000333862,サンデーサイレンス(USA),0000263172,Singspiel(IRE)
0000700008,シンボリクリスエス,0000336209,Kris S.(USA),0000432426,Tee Kay(USA),0000335167,Roberto(USA),0000344896,Gold Meridian(USA)
0000851919,シンボリグラン,0000337862,Grand Lodge(USA),0000441166,Valixa(FR),0000337339,Chief's Crown(USA),0000341901,Linamix(FR)
0000702537,シーイズトウショウ,0000225628,サクラバクシンオー,0000306951,ジェーントウショウ,0000145106,サクラユタカオー,0000212693,トウショウフリート
0001206982,ジェネラーレウーノ,0000801447,スクリーンヒーロー,0001088836,シャンハイロック,0000299089,グラスワンダー(USA),0000714421,ロックオブジブラルタル(IRE)
0000996794,ジェルミナル,0000324933,アグネスタキオン,0000731344,オンブルリジェール(IRE),0000333862,サンデーサイレンス(USA),0000343158,Double Bed(FR)
0001110862,ジェンティルドンナ,0000742976,ディープインパクト,0000906036,ドナブリーニ(GB),0000333862,サンデーサイレンス(USA),0000369590,Bertolini(USA)
0000800790,ジャガーメイル,0000325200,ジャングルポケット,0000262822,ハヤベニコマチ,0000161740,トニービン(IRE),0000333862,サンデーサイレンス(USA)
0001106251,ジャスタウェイ,0000722158,ハーツクライ,0000619968,シビル,0000333862,サンデーサイレンス(USA),0000336574,Wild Again(USA)
0000325200,ジャングルポケット,0000161740,トニービン(IRE),0000383950,ダンスチャーマー(USA),0000336378,カンパラ(GB),0000336085,Nureyev(USA)
0000182444,ジャンダルム,0000334285,Habitat(USA),0000390813,Great Guns(GB),0000335850,Sir Gaylord(USA),0000334011,Busted(GB)
0001168877,ジュエラー,0001046333,ヴィクトワールピサ,0000719759,バルドウィナ(FR),0000701577,ネオユニヴァース,0000340407,Pistolet Bleu(IRE)
0001168174,ジュールポレール,0000742976,ディープインパクト,0000619977,サマーナイトシティ,0000333862,サンデーサイレンス(USA),0000365099,エリシオ(FR)
0000999210,ジョイフルウィナー,0000360686,El Moxie(USA),0000971628,Northern Tycoon(AUS),0000336424,Conquistador Cielo(USA),0000337436,ラストタイクーン(IRE)
0000727985,ジョリーダンス,0000274883,ダンスインザダーク,0000383917,ピーターホフズパティア(USA),0000333862,サンデーサイレンス(USA),0000341757,Peterhof(USA)
0000731063,ジョワドヴィーヴル,0000293624,スペシャルウィーク,0000274964,ワインアンドローズ,0000333862,サンデーサイレンス(USA),0000333822,ジヤツジアンジエルーチ(USA)
0000995651,ジョーカプチーノ,0000324971,マンハッタンカフェ,0000702390,ジョープシケ,0000333862,サンデーサイレンス(USA),0000274915,フサイチコンコルド
0000769507,ジンクライシス,0000368654,Subordination(USA),0000766318,デアリングヴァース(USA),0000336553,Mt. Livermore(USA),0000340635,Opening Verse(USA)
0000728935,スウィフトカレント,0000333862,サンデーサイレンス(USA),0000439039,ホワイトウォーターアフェア(GB),0000335154,Halo(USA),0000337496,Machiavellian(USA)
0001103964,スカイディグニティ,0000333844,ブライアンズタイム(USA),0000317828,ナイストレビアン,0000335167,Roberto(USA),0000333544,ノーザンテースト(CAN)
0000801447,スクリーンヒーロー,0000299089,グラスワンダー(USA),0000274839,ランニングヒロイン,0000336890,Silver Hawk(USA),0000333862,サンデーサイレンス(USA)
0000739144,スズカフェニックス,0000333862,サンデーサイレンス(USA),0000263045,ローズオブスズカ(IRE),0000335154,Halo(USA),0000337427,Fairy King(USA)
0000319426,スターリングローズ,0000337421,アフリート(CAN),0000383350,コマーズ(CAN),0000335975,Mr. Prospector(USA),0000336082,Danzig(USA)
0001191593,スティッフェリオ,0000286968,ステイゴールド,0001131733,シリアスアティテュード(IRE),0000333862,サンデーサイレンス(USA),0000337561,Mtoto(GB)
0000707242,スティルインラブ,0000333862,サンデーサイレンス(USA),0000383321,ブラダマンテ(USA),0000335154,Halo(USA),0000335167,Roberto(USA)
0000196973,スティンガー,0000126219,シーハリアースタン,0000149938,クイーンズギフト,0000333626,ピツトカーン(IRE),0000044000,キタノカチドキ
0001205567,ステイフーリッシュ,0000286968,ステイゴールド,0000994001,カウアイレーン,0000333862,サンデーサイレンス(USA),0000729458,キングカメハメハ
0001141375,ステファノス,0000742976,ディープインパクト,0000887005,ココシュニック,0000333862,サンデーサイレンス(USA),0000615577,クロフネ(USA)
0001268890,ステラヴェローチェ,0000849057,バゴ(FR),0001142629,オーマイベイビー,0000342649,Nashwan(USA),0000742976,ディープインパクト
0001204521,ステルヴィオ,0001089850,ロードカナロア,0000885874,ラルケット,0000729458,キングカメハメハ,0000626942,ファルブラヴ(IRE)
0000729700,ストラタジェム,0000333862,サンデーサイレンス(USA),0000434159,ミュンシー(IRE),0000335154,Halo(USA),0000336572,Sadler's Wells(USA)
0001108396,ストレイトガール,0000262443,フジキセキ,0000732852,ネヴァーピリオド,0000333862,サンデーサイレンス(USA),0000287925,タイキシャトル(USA)
0000995275,ストロングリターン,0000700008,シンボリクリスエス(USA),0000622073,コートアウト(USA),0000336209,Kris S.(USA),0000365210,Smart Strike(CAN)
0000742975,ストーミーカフェ,0000309184,アドマイヤベガ,0000384243,グリーティングス(GB),0000333862,サンデーサイレンス(USA),0000337286,Rainbow Quest(USA)
0000269362,スノードラゴン,0000333768,スルーザドラゴン(USA),0000167980,ノーザンフエロー,0000335964,Seattle Slew(USA),0000333604,ノーザンアンサー(CAN)
0001129441,スノーフェアリー,0000369531,Intikhab(USA),0001129440,ウッドランドドリーム(IRE),0000337563,Red Ransom(USA),0000362552,Charnwood Forest(IRE)
0001110914,スピルバーグ,0000742976,ディープインパクト,0000998955,プリンセスオリビア(USA),0000333862,サンデーサイレンス(USA),0000340529,Lycius(USA)
0000700307,スプリングゲント,0000339572,オペラハウス(GB),0000278929,スプリングマドンナ,0000336572,Sadler's Wells(USA),0000157042,ニツポーテイオー
0001234053,スマイルカナ,0000742976,ディープインパクト,0001055965,エーシンクールディ(USA),0000333862,サンデーサイレンス(USA),0000365171,Distorted Humor(USA)
0000888175,スマイルジャック,0000611525,タニノギムレット,0000324471,シーセモア,0000333844,ブライアンズタイム(USA),0000333862,サンデーサイレンス(USA)
0000620324,スマイルトゥモロー,0000237704,ホワイトマズル(GB),0000212643,コクトビューティー,0000336853,ダンシングブレーヴ(USA),0000333747,サウスアトランテイツク(IRE)
0001121015,スマートレイアー,0000742976,ディープインパクト,0000611416,スノースタイル,0000333862,サンデーサイレンス(USA),0000237704,ホワイトマズル(GB)
0000806562,スリープレスナイト,0000615577,クロフネ(USA),0000383911,ホワットケイティーディド(USA),0000362799,フレンチデピュティ(USA),0000336085,Nureyev(USA)
0000991715,スリーロールス,0000274883,ダンスインザダーク,0000315186,スリーローマン,0000333862,サンデーサイレンス(USA),0000333844,ブライアンズタイム(USA)
0001190059,スワーヴリチャード,0000722158,ハーツクライ,0001033844,ピラミマ(USA),0000333862,サンデーサイレンス(USA),0000361396,Unbridled's Song(USA)
0001171762,セイウンコウセイ,0000760877,アドマイヤムーン,0000848120,オブザーヴァント(USA),0000361855,エンドスウィープ(USA),0000336568,Capote(USA)
0000992914,セイウンワンダー,0000299089,グラスワンダー(USA),0000327315,セイウンクノイチ,0000336890,Silver Hawk(USA),0000333862,サンデーサイレンス(USA)
0000721146,セントスティーヴン,0000337906,Hula Town(NZ),0000721160,Gabby(NZ),0000336557,Sir Tristram(IRE),0000342116,In the Purple(FR)
0001194124,ソウルスターリング,0001161935,Frankel(GB),0001127387,スタセリタ(FR),0000714343,Galileo(IRE),0000361091,Monsun(GER)
0001270006,ソダシ,0000615577,クロフネ(USA),0001149492,ブチコ,0000362799,フレンチデピュティ(USA),0000729458,キングカメハメハ
0001231126,ソフトフルート,0000742976,ディープインパクト,0000794783,ストロベリーフェア(GB),0000333862,サンデーサイレンス(USA),0000347989,Kingmambo(USA)
0000742722,ソルジャーズソング,0000333862,サンデーサイレンス(USA),0000287818,アイリッシュカーリ(IRE),0000335154,Halo(USA),0000336202,Caerleon(USA)
0001172122,ソルヴェイグ,0000725485,ダイワメジャー,0000885348,アスドゥクール,0000333862,サンデーサイレンス(USA),0000325200,ジャングルポケット
0000760831,ソングオブウインド,0000299155,エルコンドルパサー(USA),0000324908,メモリアルサマー,0000347989,Kingmambo(USA),0000333862,サンデーサイレンス(USA)
0001123837,ソンブレロ,0000611525,タニノギムレット,0000735280,タニノローゼ,0000333844,ブライアンズタイム(USA),0000340528,ジェネラス(IRE)
0000890077,ソーマジック,0000700008,シンボリクリスエス(USA),0000449318,スーア(IRE),0000336209,Kris S.(USA),0000337427,Fairy King(USA)
0000745102,タイガーテイル,0000341091,Priolo(USA),0000436425,Tiger Stripes(GB),0000336206,Sovereign Dancer(USA),0000343329,Prince Rupert(FR)
0000185845,タイセイドリーム,0000082571,タイセイシルバー,0000103694,アイノシユーホー,0000040277,ミノハクバ,0000455715,ミヤマシユーホー
0001233846,タイセイビジョン,0000905163,タートルボウル(IRE),0001048948,ソムニア,0000365089,Dyhim Diamond(IRE),0000293624,スペシャルウィーク
0000325098,タイムパラドックス,0000333844,ブライアンズタイム(USA),0000425325,ジョリーザザ(IRE),0000335167,Roberto(USA),0000339659,Alzao(USA)
0001204045,タイムフライヤー,0000722158,ハーツクライ,0000807033,タイムトラベリング,0000333862,サンデーサイレンス(USA),0000333844,ブライアンズタイム(USA)
0001156668,タガノエスプレッソ,0000722797,ブラックタイド,0000995570,タガノレヴェントン,0000333862,サンデーサイレンス(USA),0000729458,キングカメハメハ
0000707459,タガノエトワール,0000333799,フオテイテン(USA),0000188103,ミューゼス,0000336085,Nureyev(USA),0000333631,サテインゴ(GB)
0000753548,タガノバスティーユ,0000333844,ブライアンズタイム(USA),0000223531,ウィーンコンサート,0000335167,Roberto(USA),0000145106,サクラユタカオー
0001141503,タガノブルグ,0000719054,ヨハネスブルグ(USA),0000889598,スペシャルディナー,0000362819,ヘネシー(USA),0000293624,スペシャルウィーク
0000881081,タケミカヅチ,0000619768,ゴールドアリュール,0000166449,カズミハルコマ,0000333862,サンデーサイレンス(USA),0000069360,マルゼンスキー
0001157737,タッチングスピーチ,0000742976,ディープインパクト,0001127924,リッスン(IRE),0000333862,サンデーサイレンス(USA),0000336572,Sadler's Wells(USA)
0000321156,タップダンスシチー,0000339742,Pleasant Tap(USA),0000421971,All Dance(USA),0000335991,Pleasant Colony(USA),0000334002,Northern Dancer(CAN)
0000611525,タニノギムレット,0000333844,ブライアンズタイム(USA),0000212372,タニノクリスタル,0000335167,Roberto(USA),0000333732,クリスタルパレス(FR)
0000802463,タマモグレアー,0000262275,ジェニュイン,0000290794,ドリーミーアイ,0000333862,サンデーサイレンス(USA),0000192967,カコイーシーズ(USA)
0001209439,タワーオブロンドン,0001083952,Raven's Pass(USA),0001144573,スノーパイン(GB),0000364615,Elusive Quality(USA),0000745340,Dalakhani(IRE)
0001201716,ダイアトニック,0001089850,ロードカナロア,0000704621,トゥハーモニー,0000729458,キングカメハメハ,0000333862,サンデーサイレンス(USA)
0000330173,ダイタクバートラム,0000274883,ダンスインザダーク,0000261486,スプリングネヴァー,0000333862,サンデーサイレンス(USA),0000145106,サクラユタカオー
0000324989,ダイヤモンドビコー,0000333862,サンデーサイレンス(USA),0000408749,ステラマドリッド(USA),0000335154,Halo(USA),0000336305,Alydar(USA)
0000731030,ダイワエルシエーロ,0000333862,サンデーサイレンス(USA),0000293158,ロンドンブリッジ,0000335154,Halo(USA),0000225905,ドクターデヴィアス(IRE)
0000798369,ダイワスカーレット,0000324933,アグネスタキオン,0000213918,スカーレットブーケ,0000333862,サンデーサイレンス(USA),0000333544,ノーザンテースト(CAN)
0000302291,ダイワデュール,0000129863,ニホンピロウイナー,0000146912,サカエクインヒメ,0000333618,ステイールハート(IRE),0000060646,ホクトボーイ
0001047941,ダイワバーバリアン,0000324971,マンハッタンカフェ,0000702482,フェニックスバード,0000333862,サンデーサイレンス(USA),0000347989,Kingmambo(USA)
0001105326,ダイワマッジョーレ,0000725485,ダイワメジャー,0000434134,ファンジカ(IRE),0000333862,サンデーサイレンス(USA),0000336203,Law Society(USA)
0000989337,ダノンカモン,0000700008,シンボリクリスエス(USA),0000275596,シンコウエンジェル(USA),0000336209,Kris S.(USA),0000337527,オジジアン(USA)
0001221761,ダノンキングリー,0000742976,ディープインパクト,0001157818,マイグッドネス(USA),0000333862,サンデーサイレンス(USA),0000337102,Storm Cat(USA)
0001052225,ダノンゴーゴー,0000714301,アルデバランⅡ(USA),0000787495,Potrinner(ARG),0000335975,Mr. Prospector(USA),0000361301,Potrillazo(ARG)
0001269426,ダノンザキッド,0001106251,ジャスタウェイ,0001157832,エピックラヴ(IRE),0000722158,ハーツクライ,0000372531,Dansili(GB)
0001050184,ダノンシャンティ,0000262443,フジキセキ,0000873719,シャンソネット(GB),0000333862,サンデーサイレンス(USA),0000365110,Mark of Esteem(IRE)
0001095857,ダノンシャーク,0000742976,ディープインパクト,0000749847,カーラパワー(GB),0000333862,サンデーサイレンス(USA),0000336202,Caerleon(USA)
0001208468,ダノンスマッシュ,0001089850,ロードカナロア,0001193008,スピニングワイルドキャット(USA),0000729458,キングカメハメハ,0001051344,ハードスパン(USA)
0001090769,ダノンバラード,0000742976,ディープインパクト,0000321374,レディバラード(IRE),0000333862,サンデーサイレンス(USA),0000340629,Unbridled(USA)
0001221856,ダノンファンタジー,0000742976,ディープインパクト,0001177691,ライフフォーセール(ARG),0000333862,サンデーサイレンス(USA),0000897975,Not for Sale(ARG)
0001157776,ダノンプラチナ,0000742976,ディープインパクト,0001143075,バディーラ(USA),0000333862,サンデーサイレンス(USA),0000361396,Unbridled's Song(USA)
0001208294,ダノンプレミアム,0000742976,ディープインパクト,0001142868,インディアナギャル(IRE),0000333862,サンデーサイレンス(USA),0000369531,Intikhab(USA)
0000994232,ダノンベルベール,0000324933,アグネスタキオン,0000444507,ミスベルベール(FR),0000333862,サンデーサイレンス(USA),0000337417,Bering(GB)
0000993132,ダノンヨーヨー,0000274883,ダンスインザダーク,0000329062,フローラルグリーン,0000333862,サンデーサイレンス(USA),0000337550,フォーティナイナー(USA)
0000326421,ダンツフレーム,0000333844,ブライアンズタイム(USA),0000235491,インターピレネー,0000335167,Roberto(USA),0000333816,サンキリコ(USA)
0001185395,ダンビュライト,0001042049,ルーラーシップ,0000701705,タンザナイト,0000729458,キングカメハメハ,0000333862,サンデーサイレンス(USA)
0001043215,ダークシャドウ,0000274883,ダンスインザダーク,0000299263,マチカネハツシマダ(USA),0000333862,サンデーサイレンス(USA),0000336504,Private Account(USA)
0001167301,チェッキーノ,0000729458,キングカメハメハ,0000325217,ハッピーパス,0000347989,Kingmambo(USA),0000333862,サンデーサイレンス(USA)
0000620006,チャペルコンサート,0000333862,サンデーサイレンス(USA),0000434145,リープフォージョイ(GB),0000335154,Halo(USA),0000336330,Sharpo(GB)
0001206350,チュウワウィザード,0000729458,キングカメハメハ,0001045011,チュウワブロッサム,0000347989,Kingmambo(USA),0000619835,デュランダル
0000707795,チューニー,0000333862,サンデーサイレンス(USA),0000383936,フロムビヨンド(GB),0000335154,Halo(USA),0000336087,Kris(GB)
0000329607,ツルマルボーイ,0000274883,ダンスインザダーク,0000245665,ツルマルガール,0000333862,サンデーサイレンス(USA),0000179021,サツカーボーイ
0000208069,テイエムエース,0000124927,カツラギエース,0000158457,ダイナジエルソミナ,0000333594,ボイズイーボーイ(GB),0000333544,ノーザンテースト(CAN)
0001155728,テイエムジンソク,0000615577,クロフネ(USA),0000888481,マイディスカバリー,0000362799,フレンチデピュティ(USA),0000337550,フォーティナイナー(USA)
0000758405,テイエムトッパズレ,0000302080,テイエムオペラオー,0000295872,テイエムシャルマン,0000339572,オペラハウス(GB),0000337448,ステートリードン(USA)
0000705784,テイエムリキサン,0000287925,タイキシャトル(USA),0000248498,リキサンフラッシュ,0000337092,Devil's Bag(USA),0000333834,フラツシユオブステイール(IRE)
0001003685,テイクオーバーターゲット,0000361623,Celtic Swing(GB),0001003686,Shady Stream(AUS),0000337284,ダミスター(USA),0000350332,Archregent(CAN)
0001098963,テスタマッタ,0000849372,Tapit(USA),0001017102,ディフィカルト(USA),0000337958,Pulpit(USA),0000361835,Concern(USA)
0000619930,テレグノシス,0000161740,トニービン(IRE),0000201805,メイクアウイッシュ,0000336378,カンパラ(GB),0000333544,ノーザンテースト(CAN)
0000701426,テレジェニック,0000225628,サクラバクシンオー,0000233151,ショーアップ,0000145106,サクラユタカオー,0000333792,スリルシヨー(USA)
0000326910,テンザンセイザ,0000161740,トニービン(IRE),0000411597,ケイシー(GB),0000336378,カンパラ(GB),0000336202,Caerleon(USA)
0001236599,デアリングタクト,0001124297,エピファネイア,0001139178,デアリングバード,0000700008,シンボリクリスエス(USA),0000729458,キングカメハメハ
0001124250,ディアデラマドレ,0000729458,キングカメハメハ,0000743031,ディアデラノビア,0000347989,Kingmambo(USA),0000333862,サンデーサイレンス(USA)
0001042390,ディアドラ,0000316266,アグネスフライト,0000283404,カルミナブラーナ,0000333862,サンデーサイレンス(USA),0000214492,リンドシェーバー(USA)
0000891931,ディープスカイ,0000324933,アグネスタキオン,0000763149,アビ(GB),0000333862,サンデーサイレンス(USA),0000337339,Chief's Crown(USA)
0001110554,ディープブリランテ,0000742976,ディープインパクト,0000852566,ラヴアンドバブルズ(USA),0000333862,サンデーサイレンス(USA),0000369004,Loup Sauvage(USA)
0001167517,ディーマジェスティ,0000742976,ディープインパクト,0000329252,エルメスティアラ,0000333862,サンデーサイレンス(USA),0000333844,ブライアンズタイム(USA)
0001126790,デニムアンドルビー,0000742976,ディープインパクト,0000993563,ベネンシアドール,0000333862,サンデーサイレンス(USA),0000729458,キングカメハメハ
0000726656,デルタブルース,0000274883,ダンスインザダーク,0000405304,ディクシースプラッシュ(USA),0000333862,サンデーサイレンス(USA),0000336397,Dixieland Band(USA)
0001173912,デンコウアンジュ,0000760084,メイショウサムソン,0001042213,デンコウラッキー,0000339572,オペラハウス(GB),0000621944,マリエンバード(IRE)
0001043831,トゥザグローリー,0000729458,キングカメハメハ,0000309174,トゥザヴィクトリー,0000347989,Kingmambo(USA),0000333862,サンデーサイレンス(USA)
0000742708,トゥザワールド,0000299155,エルコンドルパサー(USA),0000419699,アセマ(USA),0000347989,Kingmambo(USA),0000337450,Theatrical(IRE)
0000734588,トウカイトリック,0000299155,エルコンドルパサー(USA),0000405481,ズーナクア(USA),0000347989,Kingmambo(USA),0000336890,Silver Hawk(USA)
0000307837,トウカイポイント,0000207623,トウカイテイオー,0000233142,マッチポイント,0000140567,シンボリルドルフ,0000333707,リアルシヤダイ(USA)
0000989915,トライアンフマーチ,0000293624,スペシャルウィーク,0000287403,キョウエイマーチ,0000333862,サンデーサイレンス(USA),0000336853,ダンシングブレーヴ(USA)
0000989072,トランセンド,0000369358,ワイルドラッシュ(USA),0000270881,シネマスコープ,0000336574,Wild Again(USA),0000161740,トニービン(IRE)
0001093631,トレンドハンター,0000324971,マンハッタンカフェ,0000702473,ロイヤルペルラ,0000333862,サンデーサイレンス(USA),0000333844,ブライアンズタイム(USA)
0000327165,トーシンブリザード,0000333879,デュラブ(USA),0000254118,ユーワトップレディ,0000336769,Topsider(USA),0000333640,ブレイヴエストローマン(USA)
0000991898,トーセンジョーダン,0000325200,ジャングルポケット,0000316487,エヴリウィスパー,0000161740,トニービン(IRE),0000333544,ノーザンテースト(CAN)
0001103854,トーセンホマレボシ,0000742976,ディープインパクト,0000316487,エヴリウィスパー,0000333862,サンデーサイレンス(USA),0000333544,ノーザンテースト(CAN)
0001096885,トーセンラー,0000742976,ディープインパクト,0000998955,プリンセスオリビア(USA),0000333862,サンデーサイレンス(USA),0000340529,Lycius(USA)
0001140023,トーホウジャッカル,0000293624,スペシャルウィーク,0000763911,トーホウガイア(USA),0000333862,サンデーサイレンス(USA),0000361396,Unbridled's Song(USA)
0000885974,トールポピー,0000325200,ジャングルポケット,0000298377,アドマイヤサンデー,0000161740,トニービン(IRE),0000333862,サンデーサイレンス(USA)
0000798085,トーワベガ,0000309184,アドマイヤベガ,0000208099,トーワディステニー,0000333862,サンデーサイレンス(USA),0000127142,ウインザーノツト
0001151936,ドゥラメンテ,0000729458,キングカメハメハ,0000713851,アドマイヤグルーヴ,0000347989,Kingmambo(USA),0000333862,サンデーサイレンス(USA)
0001096852,ドナウブルー,0000742976,ディープインパクト,0000906036,ドナブリーニ(GB),0000333862,サンデーサイレンス(USA),0000369590,Bertolini(USA)
0000804714,ドリームジャーニー,0000286968,ステイゴールド,0000316406,オリエンタルアート,0000333862,サンデーサイレンス(USA),0000203356,メジロマックイーン
0001049453,ドリームバレンチノ,0000848478,ロージズインメイ(USA),0000734894,コスモヴァレンチ,0000339820,Devil His Due(USA),0000298971,マイネルラヴ(USA)
0000760868,ドリームパスポート,0000262443,フジキセキ,0000325091,グレースランド,0000333862,サンデーサイレンス(USA),0000161740,トニービン(IRE)
0000992448,ナカヤマフェスタ,0000286968,ステイゴールド,0000323903,ディアウィンク,0000333862,サンデーサイレンス(USA),0000333889,タイトスポット(USA)
0001172780,ナックビーナス,0000725485,ダイワメジャー,0000984731,レディトゥプリーズ(USA),0000333862,サンデーサイレンス(USA),0000372626,More Than Ready(USA)
0000881701,ナムラクレセント,0000616466,ヤマニンセラフィム,0000203377,サクラコミナ,0000333862,サンデーサイレンス(USA),0000077016,サクラシヨウリ
0001108831,ナムラビクター,0000701668,ゼンノロブロイ,0000737630,ナムラシゲコ,0000333862,サンデーサイレンス(USA),0000361855,エンドスウィープ(USA)
0000620128,ナリタセンチュリー,0000161740,トニービン(IRE),0000262423,プリンセスリーベ,0000336378,カンパラ(GB),0000333544,ノーザンテースト(CAN)
0000304230,ナリタトップロード,0000179021,サツカーボーイ,0000383477,フローラルマジック(USA),0000333664,デイクタス(FR),0000336350,Affirmed(USA)
0001220101,ニシノデイジー,0001115148,ハービンジャー(GB),0001095992,ニシノヒナギク,0000372531,Dansili(GB),0000324933,アグネスタキオン
0000806941,ニシノブルームーン,0000611525,タニノギムレット,0000408243,カプリッチョーサ(IRE),0000333844,ブライアンズタイム(USA),0000339659,Alzao(USA)
0001049689,ニホンピロアワーズ,0000237704,ホワイトマズル(GB),0000739151,ニホンピロルピナス,0000336853,ダンシングブレーヴ(USA),0000309184,アドマイヤベガ
0001125518,ニホンピロバロン,0000759656,フサイチリシャール,0000801314,ニホンピロアニカ,0000615577,クロフネ(USA),0000372848,キャプテンスティーヴ(USA)
0001138078,ヌーヴォレコルト,0000722158,ハーツクライ,0000728034,オメガスピリット,0000333862,サンデーサイレンス(USA),0000362681,スピニングワールド(USA)
0000701577,ネオユニヴァース,0000333862,サンデーサイレンス(USA),0000383827,ポインテッドパス(GB),0000335154,Halo(USA),0000336087,Kris(GB)
0001133915,ネオリアリズム,0000701577,ネオユニヴァース,0000287775,トキオリアリティー(USA),0000333862,サンデーサイレンス(USA),0000337483,Meadowlake(USA)
0000310498,ノボトゥルー,0000343734,Broad Brush(USA),0000410054,Nastique(USA),0000333910,Ack Ack(USA),0000335988,Naskra(USA)
0001153787,ノンコノユメ,0000359332,トワイニング(USA),0000757694,ノンコ,0000337550,フォーティナイナー(USA),0000324933,アグネスタキオン
0001166347,ノーブルマーズ,0000325200,ジャングルポケット,0000287864,アイアンドユー(USA),0000161740,トニービン(IRE),0000336890,Silver Hawk(USA)
0001203281,ノームコア,0001115148,ハービンジャー(GB),0000760266,クロノロジスト,0000372531,Dansili(GB),0000615577,クロフネ(USA)
0000728098,ハイアーゲーム,0000333862,サンデーサイレンス(USA),0000434134,ファンジカ(IRE),0000335154,Halo(USA),0000336203,Law Society(USA)
0000302590,ハギノハイグレイド,0000333894,コマンダーインチーフ(GB),0000211350,ラシアンパーティ,0000336853,ダンシングブレーヴ(USA),0000333722,ラシアンルーブル(USA)
0001108175,ハクサンムーン,0000760877,アドマイヤムーン,0000729875,チリエージェ,0000361855,エンドスウィープ(USA),0000225628,サクラバクシンオー
0001096505,ハッピーティア,0000237704,ホワイトマズル(GB),0000798299,ハッピーチケット,0000336853,ダンシングブレーヴ(USA),0000274914,バブルガムフェロー
0001141162,ハープスター,0000742976,ディープインパクト,0000882608,ヒストリックスター,0000333862,サンデーサイレンス(USA),0000626942,ファルブラヴ(IRE)
0000991527,バアゼルリバー,0000262443,フジキセキ,0000313334,フレンドレイ,0000333862,サンデーサイレンス(USA),0000337424,デインヒル(USA)
0001141807,バウンスシャッセ,0000701668,ゼンノロブロイ,0000978304,リッチダンサー(GB),0000333862,サンデーサイレンス(USA),0000362583,Halling(USA)
0000888788,バシケーン,0000284831,シルクジャスティス,0000329128,リンダトリアーノ,0000333844,ブライアンズタイム(USA),0000339534,ロドリゴデトリアーノ(USA)
0000618798,バランスオブゲーム,0000274915,フサイチコンコルド,0000247267,ホールオブフェーム,0000336202,Caerleon(USA),0000161734,アレミロード(USA)
0001144166,バンデ,0001029544,Authorized(IRE),0001032304,Logica(IRE),0000369845,Montjeu(IRE),0000341091,Priolo(USA)
0001367365,バーディバーディ,0001213491,モズアスコット(USA),0000883214,パナマックス,0001161935,Frankel(GB),0000615577,クロフネ(USA)
0001044310,パドトロワ,0000375505,スウェプトオーヴァーボード(USA),0000316324,グランパドドゥ,0000361855,エンドスウィープ(USA),0000262443,フジキセキ
0001155766,パフォーマプロミス,0000286968,ステイゴールド,0000889253,アイルビーバウンド,0000333862,サンデーサイレンス(USA),0000611525,タニノギムレット
0001167762,パールコード,0001046333,ヴィクトワールピサ,0000451641,マジックコード(USA),0000701577,ネオユニヴァース,0000343203,Lost Code(USA)
