race_id,year,date,race_name,track,grade,grade_weight,surface,distance,going,weather,num_runners,url
2002_中山_弥生賞,2002,3/3,弥生賞,Nakayama,,0.0,,,,,11,https://www.jra.go.jp/datafile/seiseki/replay/2002/24.html
2002_中京_中京記念,2002,3/3,中京記念,Chukyo,,0.0,,,,,14,https://www.jra.go.jp/datafile/seiseki/replay/2002/25.html
2002_中山_中山牝馬Ｓ,2002,3/9,中山牝馬Ｓ,Nakayama,,0.0,,,,,14,https://www.jra.go.jp/datafile/seiseki/replay/2002/26.html
2002_阪神_阪神スプリングジャンプ,2002,3/9,阪神スプリングジャンプ,Hanshin,,0.0,,,,,12,https://www.jra.go.jp/datafile/seiseki/replay/2002/27.html
2002_中山_クリスタルＣ,2002,3/10,クリスタルＣ,Nakayama,,0.0,,,,,16,https://www.jra.go.jp/datafile/seiseki/replay/2002/28.html
2002_阪神_フィリーズレビュー,2002,3/10,フィリーズレビュー,Hanshin,,0.0,,,,,16,https://www.jra.go.jp/datafile/seiseki/replay/2002/29.html
2002_中山_フラワーＣ,2002,3/16,フラワーＣ,Nakayama,,0.0,,,,,15,https://www.jra.go.jp/datafile/seiseki/replay/2002/30.html
2002_中山_スプリングＳ,2002,3/17,Spring Stakes,Nakayama,,0.0,,,,,16,https://www.jra.go.jp/datafile/seiseki/replay/2002/31.html
2002_阪神_阪神大賞典,2002,3/17,Hanshin Daishoten,Hanshin,,0.0,,,,,9,https://www.jra.go.jp/datafile/seiseki/replay/2002/32.html
2002_中山_日経賞,2002,3/23,日経賞,Nakayama,,0.0,,,,,8,https://www.jra.go.jp/datafile/seiseki/replay/2002/33.html
2002_阪神_毎日杯,2002,3/23,Mainichi Hai,Hanshin,,0.0,,,,,15,https://www.jra.go.jp/datafile/seiseki/replay/2002/34.html
2002_中山_マーチＳ,2002,3/24,マーチＳ,Nakayama,,0.0,,,,,16,https://www.jra.go.jp/datafile/seiseki/replay/2002/35.html
2002_中京_高松宮記念,2002,3/24,Takamatsunomiya Kinen,Chukyo,,0.0,,,,,18,https://www.jra.go.jp/datafile/seiseki/g1/takamatsu/result/takamatsu2002.html
2002_中山_ダービー卿チャレンジＴ,2002,3/31,ダービー卿チャレンジＴ,Nakayama,,0.0,,,,,15,https://www.jra.go.jp/datafile/seiseki/replay/2002/37.html
2002_阪神_産経大阪杯,2002,3/31,Sankei Osaka Hai,Hanshin,,0.0,,,,,14,https://www.jra.go.jp/datafile/seiseki/replay/2002/38.html
2002_中山_ニュージーランドＴ,2002,4/6,ニュージーランドＴ,Nakayama,,0.0,,,,,15,https://www.jra.go.jp/datafile/seiseki/replay/2002/39.html
2002_阪神_桜花賞,2002,4/7,Oka Sho (Japanese 1000 Guineas),Hanshin,,0.0,,,,,18,https://www.jra.go.jp/datafile/seiseki/g1/ouka/result/ouka2002.html
2002_中山_中山グランドジャンプ,2002,4/13,Nakayama Grand Jump,Nakayama,,0.0,,,,,16,https://www.jra.go.jp/datafile/seiseki/g1/ngj/result/ngj2002.html
2002_阪神_マイラーズＣ,2002,4/13,マイラーズＣ,Hanshin,,0.0,,,,,14,https://www.jra.go.jp/datafile/seiseki/replay/2002/42.html
2002_中山_皐月賞,2002,4/14,Satsuki Sho (Japanese 2000 Guineas),Nakayama,,0.0,,,,,18,https://www.jra.go.jp/datafile/seiseki/g1/satsuki/result/satsuki2002.html
2002_東京_フローラＳ,2002,4/21,Flora Stakes,Tokyo,,0.0,,,,,14,https://www.jra.go.jp/datafile/seiseki/replay/2002/44.html
2002_京都_アンタレスＳ,2002,4/21,アンタレスＳ,Kyoto,,0.0,,,,,16,https://www.jra.go.jp/datafile/seiseki/replay/2002/45.html
2002_東京_青葉賞,2002,4/27,Aoba Sho,Tokyo,,0.0,,,,,18,https://www.jra.go.jp/datafile/seiseki/replay/2002/46.html
2002_京都_天皇賞（春）,2002,4/28,Emperor's Cup (Spring),Kyoto,,0.0,,,,,11,https://www.jra.go.jp/datafile/seiseki/g1/haruten/result/haruten2002.html
2002_京都_京都新聞杯,2002,5/3,京都新聞杯,Kyoto,,0.0,,,,,15,https://www.jra.go.jp/datafile/seiseki/replay/2002/48.html
2002_東京_ＮＨＫマイルＣ,2002,5/4,NHK Mile Cup,Tokyo,,0.0,,,,,18,https://www.jra.go.jp/datafile/seiseki/g1/nmc/result/nmc2002.html
2002_京都_京都ジャンプＳ,2002,5/11,京都ジャンプＳ,Kyoto,,0.0,,,,,14,https://www.jra.go.jp/datafile/seiseki/replay/2002/50.html
2002_東京_京王杯スプリングＣ,2002,5/12,京王杯スプリングＣ,Tokyo,,0.0,,,,,18,https://www.jra.go.jp/datafile/seiseki/replay/2002/51.html
2002_新潟_新潟大賞典,2002,5/12,新潟大賞典,Niigata,,0.0,,,,,16,https://www.jra.go.jp/datafile/seiseki/replay/2002/52.html
2002_東京_目黒記念,2002,5/18,目黒記念,Tokyo,,0.0,,,,,18,https://www.jra.go.jp/datafile/seiseki/replay/2002/53.html
2002_東京_オークス,2002,5/19,Yushun Himba (Japanese Oaks),Tokyo,,0.0,,,,,18,https://www.jra.go.jp/datafile/seiseki/g1/oaks/result/oaks2002.html
2002_中京_東海Ｓ,2002,5/19,東海Ｓ,Chukyo,,0.0,,,,,14,https://www.jra.go.jp/datafile/seiseki/replay/2002/55.html
2002_中京_金鯱賞,2002,5/25,金鯱賞,Chukyo,,0.0,,,,,18,https://www.jra.go.jp/datafile/seiseki/replay/2002/56.html
2002_東京_日本ダービー,2002,5/26,Tokyo Yushun (Japanese Derby),Tokyo,,0.0,,,,,18,https://www.jra.go.jp/datafile/seiseki/g1/derby/result/derby2002.html
2002_東京_ユニコーンＳ,2002,6/1,ユニコーンＳ,Tokyo,,0.0,,,,,16,https://www.jra.go.jp/datafile/seiseki/replay/2002/58.html
2002_東京_安田記念,2002,6/2,Yasuda Kinen,Tokyo,,0.0,,,,,18,https://www.jra.go.jp/datafile/seiseki/g1/yasuda/result/yasuda2002.html
2002_中京_愛知杯,2002,6/2,Aichi Hai,Chukyo,,0.0,,,,,12,https://www.jra.go.jp/datafile/seiseki/replay/2002/60.html
2002_東京_東京ハイジャンプ,2002,6/8,東京ハイジャンプ,Tokyo,,0.0,,,,,14,https://www.jra.go.jp/datafile/seiseki/replay/2002/61.html
2002_東京_エプソムＣ,2002,6/9,エプソムＣ,Tokyo,,0.0,,,,,18,https://www.jra.go.jp/datafile/seiseki/replay/2002/62.html
2002_中京_ファルコンＳ,2002,6/9,ファルコンＳ,Chukyo,,0.0,,,,,18,https://www.jra.go.jp/datafile/seiseki/replay/2002/63.html
2002_阪神_プロキオンＳ,2002,6/16,プロキオンＳ,Hanshin,,0.0,,,,,13,https://www.jra.go.jp/datafile/seiseki/replay/2002/64.html
2002_阪神_宝塚記念,2002,6/23,Takarazuka Kinen,Hanshin,,0.0,,,,,12,https://www.jra.go.jp/datafile/seiseki/g1/takara/result/takara2002.html
2002_福島_ラジオたんぱ賞,2002,6/30,ラジオたんぱ賞,Fukushima,,0.0,,,,,15,https://www.jra.go.jp/datafile/seiseki/replay/2002/66.html
2002_函館_函館スプリントＳ,2002,6/30,函館スプリントＳ,Hakodate,,0.0,,,,,12,https://www.jra.go.jp/datafile/seiseki/replay/2002/67.html
2002_福島_七夕賞,2002,7/7,七夕賞,Fukushima,,0.0,,,,,14,https://www.jra.go.jp/datafile/seiseki/replay/2002/68.html
2002_阪神_マーメイドＳ,2002,7/7,マーメイドＳ,Hanshin,,0.0,,,,,12,https://www.jra.go.jp/datafile/seiseki/replay/2002/69.html
2002_小倉_北九州記念,2002,7/14,北九州記念,Kokura,,0.0,,,,,16,https://www.jra.go.jp/datafile/seiseki/replay/2002/70.html
2002_小倉_小倉サマージャンプ,2002,7/21,小倉サマージャンプ,Kokura,,0.0,,,,,14,https://www.jra.go.jp/datafile/seiseki/replay/2002/71.html
2002_函館_函館記念,2002,7/21,函館記念,Hakodate,,0.0,,,,,16,https://www.jra.go.jp/datafile/seiseki/replay/2002/72.html
2002_新潟_関屋記念,2002,7/28,関屋記念,Niigata,,0.0,,,,,14,https://www.jra.go.jp/datafile/seiseki/replay/2002/73.html
2002_函館_函館2歳Ｓ,2002,8/4,函館2歳Ｓ,Hakodate,,0.0,,,,,15,https://www.jra.go.jp/datafile/seiseki/replay/2002/74.html
2002_小倉_小倉記念,2002,8/11,小倉記念,Kokura,,0.0,,,,,14,https://www.jra.go.jp/datafile/seiseki/replay/2002/75.html
2002_札幌_クイーンＳ,2002,8/11,クイーンＳ,Sapporo,,0.0,,,,,14,https://www.jra.go.jp/datafile/seiseki/replay/2002/76.html
2002_新潟_新潟ジャンプＳ,2002,8/17,新潟ジャンプＳ,Niigata,,0.0,,,,,10,https://www.jra.go.jp/datafile/seiseki/replay/2002/77.html
2002_新潟_アイビスサマーダッシュ,2002,8/18,アイビスサマーダッシュ,Niigata,,0.0,,,,,13,https://www.jra.go.jp/datafile/seiseki/replay/2002/78.html
2002_札幌_札幌記念,2002,8/18,札幌記念,Sapporo,,0.0,,,,,16,https://www.jra.go.jp/datafile/seiseki/replay/2002/79.html
2002_新潟_新潟記念,2002,8/25,新潟記念,Niigata,,0.0,,,,,15,https://www.jra.go.jp/datafile/seiseki/replay/2002/80.html
2002_札幌_エルムＳ,2002,8/31,エルムＳ,Sapporo,,0.0,,,,,13,https://www.jra.go.jp/datafile/seiseki/replay/2002/81.html
2002_新潟_新潟２歳Ｓ,2002,9/1,新潟２歳Ｓ,Niigata,,0.0,,,,,16,https://www.jra.go.jp/datafile/seiseki/replay/2002/82.html
2002_小倉_小倉２歳Ｓ,2002,9/1,小倉２歳Ｓ,Kokura,,0.0,,,,,15,https://www.jra.go.jp/datafile/seiseki/replay/2002/83.html
2002_阪神_朝日チャレンジＣ,2002,9/7,朝日チャレンジＣ,Hanshin,,0.0,,,,,10,https://www.jra.go.jp/datafile/seiseki/replay/2002/84.html
2002_新潟_京成杯オータムＨ,2002,9/8,京成杯オータムＨ,Niigata,,0.0,,,,,11,https://www.jra.go.jp/datafile/seiseki/replay/2002/85.html
2002_阪神_セントウルＳ,2002,9/8,セントウルＳ,Hanshin,,0.0,,,,,12,https://www.jra.go.jp/datafile/seiseki/replay/2002/86.html
2002_阪神_阪神ジャンプＳ,2002,9/14,阪神ジャンプＳ,Hanshin,,0.0,,,,,14,https://www.jra.go.jp/datafile/seiseki/replay/2002/87.html
2002_新潟_セントライト記念,2002,9/15,St. Lite Kinen,Niigata,,0.0,,,,,17,https://www.jra.go.jp/datafile/seiseki/replay/2002/88.html
2002_阪神_ローズＳ,2002,9/15,Rose Stakes,Hanshin,,0.0,,,,,16,https://www.jra.go.jp/datafile/seiseki/replay/2002/89.html
2002_新潟_オールカマー,2002,9/22,オールカマー,Niigata,,0.0,,,,,13,https://www.jra.go.jp/datafile/seiseki/replay/2002/90.html
2002_阪神_神戸新聞杯,2002,9/22,Kobe Shimbun Hai,Hanshin,,0.0,,,,,16,https://www.jra.go.jp/datafile/seiseki/replay/2002/91.html
2002_札幌_札幌２歳Ｓ,2002,9/28,札幌２歳Ｓ,Sapporo,,0.0,,,,,9,https://www.jra.go.jp/datafile/seiseki/replay/2002/92.html
2002_新潟_スプリンターズＳ,2002,9/29,Sprinters Stakes,Niigata,,0.0,,,,,11,https://www.jra.go.jp/datafile/seiseki/g1/sprint/result/sprint2002.html
2002_阪神_シリウスＳ,2002,9/29,シリウスＳ,Hanshin,,0.0,,,,,13,https://www.jra.go.jp/datafile/seiseki/replay/2002/94.html
2002_中山_毎日王冠,2002,10/6,毎日王冠,Nakayama,,0.0,,,,,9,https://www.jra.go.jp/datafile/seiseki/replay/2002/95.html
2002_京都_京都大賞典,2002,10/6,京都大賞典,Kyoto,,0.0,,,,,8,https://www.jra.go.jp/datafile/seiseki/replay/2002/96.html
2002_中山_東京オータムジャンプ,2002,10/12,東京オータムジャンプ,Nakayama,,0.0,,,,,12,https://www.jra.go.jp/datafile/seiseki/replay/2002/97.html
2002_京都_デイリー杯２歳Ｓ,2002,10/12,デイリー杯２歳Ｓ,Kyoto,,0.0,,,,,13,https://www.jra.go.jp/datafile/seiseki/replay/2002/98.html
2002_中山_府中牝馬Ｓ,2002,10/13,府中牝馬Ｓ,Nakayama,,0.0,,,,,11,https://www.jra.go.jp/datafile/seiseki/replay/2002/99.html
2002_京都_秋華賞,2002,10/13,Shuka Sho,Kyoto,,0.0,,,,,18,https://www.jra.go.jp/datafile/seiseki/g1/shuka/result/shuka2002.html
2002_中山_富士Ｓ,2002,10/19,富士Ｓ,Nakayama,,0.0,,,,,15,https://www.jra.go.jp/datafile/seiseki/replay/2002/101.html
2002_京都_菊花賞,2002,10/20,Kikuka Sho (Japanese St. Leger),Kyoto,,0.0,,,,,18,https://www.jra.go.jp/datafile/seiseki/g1/kikka/result/kikka2002.html
2002_福島_カブトヤマ記念,2002,10/20,カブトヤマ記念,Fukushima,,0.0,,,,,14,https://www.jra.go.jp/datafile/seiseki/replay/2002/103.html
2002_中山_武蔵野Ｓ,2002,10/26,武蔵野Ｓ,Nakayama,,0.0,,,,,16,https://www.jra.go.jp/datafile/seiseki/replay/2002/104.html
2002_京都_スワンＳ,2002,10/26,スワンＳ,Kyoto,,0.0,,,,,18,https://www.jra.go.jp/datafile/seiseki/replay/2002/105.html
2002_中山_天皇賞（秋）,2002,10/27,Emperor's Cup (Autumn),Nakayama,,0.0,,,,,18,https://www.jra.go.jp/datafile/seiseki/g1/akiten/result/akiten2002.html
2002_中山_アルゼンチン共和国杯,2002,11/3,アルゼンチン共和国杯,Nakayama,,0.0,,,,,12,https://www.jra.go.jp/datafile/seiseki/replay/2002/107.html
2002_京都_ファンタジーＳ,2002,11/3,ファンタジーＳ,Kyoto,,0.0,,,,,12,https://www.jra.go.jp/datafile/seiseki/replay/2002/108.html
2002_中山_京王杯２歳Ｓ,2002,11/9,京王杯２歳Ｓ,Nakayama,,0.0,,,,,9,https://www.jra.go.jp/datafile/seiseki/replay/2002/109.html
2002_京都_京都ハイジャンプ,2002,11/9,京都ハイジャンプ,Kyoto,,0.0,,,,,8,https://www.jra.go.jp/datafile/seiseki/replay/2002/110.html
2002_京都_エリザベス女王杯,2002,11/10,Queen Elizabeth II Cup,Kyoto,,0.0,,,,,13,https://www.jra.go.jp/datafile/seiseki/g1/eliza/result/eliza2002.html
2002_中山_東スポ杯２歳Ｓ,2002,11/16,東スポ杯２歳Ｓ,Nakayama,,0.0,,,,,8,https://www.jra.go.jp/datafile/seiseki/replay/2002/112.html
2002_京都_マイルチャンピオンシップ,2002,11/17,Mile Championship,Kyoto,,0.0,,,,,18,https://www.jra.go.jp/datafile/seiseki/g1/mile/result/mile2002.html
2002_福島_福島記念,2002,11/17,福島記念,Fukushima,,0.0,,,,,16,https://www.jra.go.jp/datafile/seiseki/replay/2002/114.html
2002_中山_ジャパンＣダート,2002,11/23,Japan Cup Dirt,Nakayama,,0.0,,,,,16,https://www.jra.go.jp/datafile/seiseki/g1/jcd/result/jcd2002.html
2002_京都_京阪杯,2002,11/23,京阪杯,Kyoto,,0.0,,,,,15,https://www.jra.go.jp/datafile/seiseki/replay/2002/116.html
2002_中山_ジャパンＣ,2002,11/24,Japan Cup,Nakayama,,0.0,,,,,16,https://www.jra.go.jp/datafile/seiseki/g1/jc/result/jc2002.html
2002_中山_ステイヤーズＳ,2002,11/30,ステイヤーズＳ,Nakayama,,0.0,,,,,11,https://www.jra.go.jp/datafile/seiseki/replay/2002/118.html
2002_阪神_阪神ジュベナイルＦ,2002,12/1,Hanshin Juvenile Fillies,Hanshin,,0.0,,,,,18,https://www.jra.go.jp/datafile/seiseki/g1/hjf/result/hjf2002.html
2002_中京_中日新聞杯,2002,12/7,中日新聞杯,Chukyo,,0.0,,,,,16,https://www.jra.go.jp/datafile/seiseki/replay/2002/120.html
2002_中山_朝日杯フューチュリティＳ,2002,12/8,Asahi Hai Futurity Stakes,Nakayama,,0.0,,,,,16,https://www.jra.go.jp/datafile/seiseki/g1/afs/result/afs2002.html
2002_阪神_鳴尾記念,2002,12/8,鳴尾記念,Hanshin,,0.0,,,,,16,https://www.jra.go.jp/datafile/seiseki/replay/2002/122.html
2002_中山_フェアリーＳ,2002,12/15,Fairy Stakes,Nakayama,,0.0,,,,,16,https://www.jra.go.jp/datafile/seiseki/replay/2002/123.html
2002_阪神_阪神牝馬Ｓ,2002,12/15,阪神牝馬Ｓ,Hanshin,,0.0,,,,,16,https://www.jra.go.jp/datafile/seiseki/replay/2002/124.html
2002_中京_ＣＢＣ賞,2002,12/15,ＣＢＣ賞,Chukyo,,0.0,,,,,16,https://www.jra.go.jp/datafile/seiseki/replay/2002/125.html
2002_中山_中山大障害,2002,12/21,Nakayama Daishogai,Nakayama,,0.0,,,,,12,https://www.jra.go.jp/datafile/seiseki/g1/daishogai/result/daishogai2002.html
2002_阪神_ラジオたんぱ杯２歳Ｓ,2002,12/21,ラジオたんぱ杯２歳Ｓ,Hanshin,,0.0,,,,,15,https://www.jra.go.jp/datafile/seiseki/replay/2002/127.html
2002_中山_有馬記念,2002,12/22,Arima Kinen,Nakayama,,0.0,,,,,14,https://www.jra.go.jp/datafile/seiseki/g1/arima/result/arima2002.html
2003_中山_東京新聞杯,2003,2/2,東京新聞杯,Nakayama,,0.0,,,,,14,https://www.jra.go.jp/datafile/seiseki/replay/2003/10.html
2003_京都_京都牝馬Ｓ,2003,2/2,京都牝馬Ｓ,Kyoto,,0.0,,,,,16,https://www.jra.go.jp/datafile/seiseki/replay/2003/11.html
2003_中山_共同通信杯,2003,2/9,共同通信杯,Nakayama,,0.0,,,,,12,https://www.jra.go.jp/datafile/seiseki/replay/2003/12.html
2003_京都_シルクロードＳ,2003,2/9,シルクロードＳ,Kyoto,,0.0,,,,,14,https://www.jra.go.jp/datafile/seiseki/replay/2003/13.html
2003_小倉_小倉大賞典,2003,2/9,小倉大賞典,Kokura,,0.0,,,,,16,https://www.jra.go.jp/datafile/seiseki/replay/2003/14.html
2003_中山_ダイヤモンドＳ,2003,2/16,ダイヤモンドＳ,Nakayama,,0.0,,,,,13,https://www.jra.go.jp/datafile/seiseki/replay/2003/15.html
2003_京都_きさらぎ賞,2003,2/16,きさらぎ賞,Kyoto,,0.0,,,,,14,https://www.jra.go.jp/datafile/seiseki/replay/2003/16.html
2003_中山_クイーンＣ,2003,2/22,クイーンＣ,Nakayama,,0.0,,,,,16,https://www.jra.go.jp/datafile/seiseki/replay/2003/17.html
2003_京都_京都記念,2003,2/22,Kyoto Kinen,Kyoto,,0.0,,,,,16,https://www.jra.go.jp/datafile/seiseki/replay/2003/18.html
2003_中山_フェブラリーＳ,2003,2/23,February Stakes,Nakayama,,0.0,,,,,16,https://www.jra.go.jp/datafile/seiseki/g1/feb/result/feb2003.html
2003_阪神_アーリントンＣ,2003,3/1,アーリントンＣ,Hanshin,,0.0,,,,,16,https://www.jra.go.jp/datafile/seiseki/replay/2003/20.html
2003_中山_中山記念,2003,3/2,中山記念,Nakayama,,0.0,,,,,12,https://www.jra.go.jp/datafile/seiseki/replay/2003/21.html
2003_阪神_阪急杯,2003,3/2,阪急杯,Hanshin,,0.0,,,,,15,https://www.jra.go.jp/datafile/seiseki/replay/2003/22.html
2003_阪神_チューリップ賞,2003,3/8,チューリップ賞,Hanshin,,0.0,,,,,16,https://www.jra.go.jp/datafile/seiseki/replay/2003/23.html
2003_中山_弥生賞,2003,3/9,弥生賞,Nakayama,,0.0,,,,,11,https://www.jra.go.jp/datafile/seiseki/replay/2003/24.html
2003_中京_中京記念,2003,3/9,中京記念,Chukyo,,0.0,,,,,16,https://www.jra.go.jp/datafile/seiseki/replay/2003/25.html
2003_中山_中山牝馬Ｓ,2003,3/15,中山牝馬Ｓ,Nakayama,,0.0,,,,,16,https://www.jra.go.jp/datafile/seiseki/replay/2003/26.html
2003_阪神_阪神スプリングジャンプ,2003,3/15,阪神スプリングジャンプ,Hanshin,,0.0,,,,,14,https://www.jra.go.jp/datafile/seiseki/replay/2003/27.html
2003_中山_クリスタルＣ,2003,3/16,クリスタルＣ,Nakayama,,0.0,,,,,16,https://www.jra.go.jp/datafile/seiseki/replay/2003/28.html
2003_阪神_フィリーズレビュー,2003,3/16,フィリーズレビュー,Hanshin,,0.0,,,,,16,https://www.jra.go.jp/datafile/seiseki/replay/2003/29.html
2003_中山_フラワーＣ,2003,3/22,フラワーＣ,Nakayama,,0.0,,,,,16,https://www.jra.go.jp/datafile/seiseki/replay/2003/30.html
2003_中山_スプリングＳ,2003,3/23,Spring Stakes,Nakayama,,0.0,,,,,16,https://www.jra.go.jp/datafile/seiseki/replay/2003/31.html
2003_阪神_阪神大賞典,2003,3/23,Hanshin Daishoten,Hanshin,,0.0,,,,,15,https://www.jra.go.jp/datafile/seiseki/replay/2003/32.html
2003_中山_日経賞,2003,3/29,日経賞,Nakayama,,0.0,,,,,10,https://www.jra.go.jp/datafile/seiseki/replay/2003/33.html
2003_阪神_毎日杯,2003,3/29,Mainichi Hai,Hanshin,,0.0,,,,,13,https://www.jra.go.jp/datafile/seiseki/replay/2003/34.html
2003_中山_マーチＳ,2003,3/30,マーチＳ,Nakayama,,0.0,,,,,16,https://www.jra.go.jp/datafile/seiseki/replay/2003/35.html
2003_中京_高松宮記念,2003,3/30,Takamatsunomiya Kinen,Chukyo,,0.0,,,,,18,https://www.jra.go.jp/datafile/seiseki/g1/takamatsu/result/takamatsu2003.html
2003_中山_ダービー卿チャレンジＴ,2003,4/6,ダービー卿チャレンジＴ,Nakayama,,0.0,,,,,14,https://www.jra.go.jp/datafile/seiseki/replay/2003/37.html
2003_阪神_産経大阪杯,2003,4/6,Sankei Osaka Hai,Hanshin,,0.0,,,,,15,https://www.jra.go.jp/datafile/seiseki/replay/2003/38.html
2003_中山_ニュージーランドＴ,2003,4/12,ニュージーランドＴ,Nakayama,,0.0,,,,,16,https://www.jra.go.jp/datafile/seiseki/replay/2003/39.html
2003_阪神_桜花賞,2003,4/13,Oka Sho (Japanese 1000 Guineas),Hanshin,,0.0,,,,,18,https://www.jra.go.jp/datafile/seiseki/g1/ouka/result/ouka2003.html
2003_中山_中山グランドジャンプ,2003,4/19,Nakayama Grand Jump,Nakayama,,0.0,,,,,16,https://www.jra.go.jp/datafile/seiseki/g1/ngj/result/ngj2003.html
2003_阪神_マイラーズＣ,2003,4/19,マイラーズＣ,Hanshin,,0.0,,,,,13,https://www.jra.go.jp/datafile/seiseki/replay/2003/42.html
2003_中山_皐月賞,2003,4/20,Satsuki Sho (Japanese 2000 Guineas),Nakayama,,0.0,,,,,18,https://www.jra.go.jp/datafile/seiseki/g1/satsuki/result/satsuki2003.html
2003_東京_フローラＳ,2003,4/27,Flora Stakes,Tokyo,,0.0,,,,,18,https://www.jra.go.jp/datafile/seiseki/replay/2003/44.html
2003_京都_アンタレスＳ,2003,4/27,アンタレスＳ,Kyoto,,0.0,,,,,16,https://www.jra.go.jp/datafile/seiseki/replay/2003/45.html
2003_福島_カブトヤマ記念,2003,4/27,カブトヤマ記念,Fukushima,,0.0,,,,,14,https://www.jra.go.jp/datafile/seiseki/replay/2003/46.html
2003_東京_青葉賞,2003,5/3,Aoba Sho,Tokyo,,0.0,,,,,15,https://www.jra.go.jp/datafile/seiseki/replay/2003/47.html
2003_京都_天皇賞（春）,2003,5/4,Emperor's Cup (Spring),Kyoto,,0.0,,,,,18,https://www.jra.go.jp/datafile/seiseki/g1/haruten/result/haruten2003.html
2003_京都_京都新聞杯,2003,5/10,京都新聞杯,Kyoto,,0.0,,,,,14,https://www.jra.go.jp/datafile/seiseki/replay/2003/49.html
2003_東京_ＮＨＫマイルＣ,2003,5/11,NHK Mile Cup,Tokyo,,0.0,,,,,18,https://www.jra.go.jp/datafile/seiseki/g1/nmc/result/nmc2003.html
2003_京都_京都ジャンプＳ,2003,5/17,京都ジャンプＳ,Kyoto,,0.0,,,,,14,https://www.jra.go.jp/datafile/seiseki/replay/2003/51.html
2003_東京_京王杯スプリングＣ,2003,5/18,京王杯スプリングＣ,Tokyo,,0.0,,,,,13,https://www.jra.go.jp/datafile/seiseki/replay/2003/52.html
2003_新潟_新潟大賞典,2003,5/18,新潟大賞典,Niigata,,0.0,,,,,16,https://www.jra.go.jp/datafile/seiseki/replay/2003/53.html
2003_東京_目黒記念,2003,5/24,目黒記念,Tokyo,,0.0,,,,,17,https://www.jra.go.jp/datafile/seiseki/replay/2003/54.html
2003_東京_オークス,2003,5/25,Yushun Himba (Japanese Oaks),Tokyo,,0.0,,,,,18,https://www.jra.go.jp/datafile/seiseki/g1/oaks/result/oaks2003.html
2003_中京_東海Ｓ,2003,5/25,東海Ｓ,Chukyo,,0.0,,,,,16,https://www.jra.go.jp/datafile/seiseki/replay/2003/56.html
2003_中京_金鯱賞,2003,5/31,金鯱賞,Chukyo,,0.0,,,,,14,https://www.jra.go.jp/datafile/seiseki/replay/2003/57.html
2003_東京_日本ダービー,2003,6/1,Tokyo Yushun (Japanese Derby),Tokyo,,0.0,,,,,18,https://www.jra.go.jp/datafile/seiseki/g1/derby/result/derby2003.html
2003_東京_ユニコーンＳ,2003,6/7,ユニコーンＳ,Tokyo,,0.0,,,,,16,https://www.jra.go.jp/datafile/seiseki/replay/2003/59.html
2003_東京_安田記念,2003,6/8,Yasuda Kinen,Tokyo,,0.0,,,,,18,https://www.jra.go.jp/datafile/seiseki/g1/yasuda/result/yasuda2003.html
2003_中京_愛知杯,2003,6/8,Aichi Hai,Chukyo,,0.0,,,,,9,https://www.jra.go.jp/datafile/seiseki/replay/2003/61.html
2003_東京_東京ハイジャンプ,2003,6/14,東京ハイジャンプ,Tokyo,,0.0,,,,,14,https://www.jra.go.jp/datafile/seiseki/replay/2003/62.html
2003_東京_エプソムＣ,2003,6/15,エプソムＣ,Tokyo,,0.0,,,,,18,https://www.jra.go.jp/datafile/seiseki/replay/2003/63.html
2003_中京_ファルコンＳ,2003,6/15,ファルコンＳ,Chukyo,,0.0,,,,,18,https://www.jra.go.jp/datafile/seiseki/replay/2003/64.html
2003_阪神_プロキオンＳ,2003,6/22,プロキオンＳ,Hanshin,,0.0,,,,,16,https://www.jra.go.jp/datafile/seiseki/replay/2003/65.html
2003_阪神_宝塚記念,2003,6/29,Takarazuka Kinen,Hanshin,,0.0,,,,,17,https://www.jra.go.jp/datafile/seiseki/g1/takara/result/takara2003.html
2003_福島_ラジオたんぱ賞,2003,7/6,ラジオたんぱ賞,Fukushima,,0.0,,,,,15,https://www.jra.go.jp/datafile/seiseki/replay/2003/67.html
2003_函館_函館スプリントＳ,2003,7/6,函館スプリントＳ,Hakodate,,0.0,,,,,11,https://www.jra.go.jp/datafile/seiseki/replay/2003/68.html
2003_福島_七夕賞,2003,7/13,七夕賞,Fukushima,,0.0,,,,,13,https://www.jra.go.jp/datafile/seiseki/replay/2003/69.html
2003_阪神_マーメイドＳ,2003,7/13,マーメイドＳ,Hanshin,,0.0,,,,,10,https://www.jra.go.jp/datafile/seiseki/replay/2003/70.html
2003_小倉_北九州記念,2003,7/20,北九州記念,Kokura,,0.0,,,,,11,https://www.jra.go.jp/datafile/seiseki/replay/2003/71.html
2003_小倉_小倉サマージャンプ,2003,7/27,小倉サマージャンプ,Kokura,,0.0,,,,,10,https://www.jra.go.jp/datafile/seiseki/replay/2003/72.html
2003_函館_函館記念,2003,7/27,函館記念,Hakodate,,0.0,,,,,15,https://www.jra.go.jp/datafile/seiseki/replay/2003/73.html
2003_新潟_関屋記念,2003,8/3,関屋記念,Niigata,,0.0,,,,,16,https://www.jra.go.jp/datafile/seiseki/replay/2003/74.html
2003_函館_函館２歳Ｓ,2003,8/10,函館２歳Ｓ,Hakodate,,0.0,,,,,14,https://www.jra.go.jp/datafile/seiseki/replay/2003/75.html
